station_id,timestamp,session_id,voltage,current,power_kw,temperature_c,error_code,message,duration_sec,energy_kwh
STN_002,2024-01-10 19:20:46.886278,SES_000736,245.13,31.4,7.696,42.2,0,Vehicle handshake OK,286,0.6114
STN_001,2024-02-15 13:00:13.074081,SES_003608,244.1,32.56,7.948,42.47,0,Charging complete,311,0.6866
STN_008,2024-02-01 08:51:56.984430,SES_002540,243.0,29.4,7.145,34.0,0,Charging complete,338,0.6708
STN_007,2024-01-07 16:54:36.060727,SES_000530,239.69,28.18,6.754,46.22,0,Charging complete,369,0.6923
STN_007,2024-02-06 14:04:28.782640,SES_002936,234.95,29.06,6.827,45.17,0,Charging in progress,274,0.5196
STN_010,2024-01-02 09:01:17.955006,SES_000159,241.02,31.31,7.545,41.19,0,Vehicle handshake OK,300,0.6287
STN_007,2024-02-11 06:58:34.656379,SES_003335,238.18,27.81,6.623,40.69,0,Power delivery stable,334,0.6145
STN_005,2024-01-24 11:54:10.533910,SES_001878,241.84,27.47,6.643,30.81,0,Pilot signal OK,323,0.596
STN_010,2024-01-07 08:46:48.875236,SES_000558,241.62,29.74,7.185,41.2,0,Vehicle handshake OK,265,0.5289
STN_006,2024-01-17 07:18:41.122111,SES_001321,237.56,26.3,6.247,35.94,0,Vehicle handshake OK,340,0.59
STN_005,2024-01-11 19:50:05.401177,SES_000834,238.42,0.0,0.0,32.63,401,Communication timeout,323,0.0
STN_004,2024-02-09 07:55:05.905361,SES_003145,,30.73,7.526,33.6,0,Charging in progress,307,0.6418
STN_009,2024-02-04 09:22:50.818318,SES_002789,239.67,30.96,7.419,,0,Charging complete,291,0.5997
STN_005,2024-02-07 13:49:26.204640,SES_002996,240.24,29.22,7.02,34.1,0,Pilot signal OK,306,0.5967
STN_006,2024-02-29 17:29:13.853164,SES_004768,235.78,31.08,7.327,36.96,0,Power delivery stable,271,0.5516
STN_009,2024-02-05 07:01:05.692869,SES_002869,240.1,32.93,7.907,34.28,0,Session started,310,0.6809
STN_006,2024-02-02 18:20:17.582291,SES_002608,239.24,30.04,7.186,42.49,0,Charging complete,286,0.5709
STN_001,2024-02-06 14:30:36.149714,SES_002883,241.56,30.35,7.331,,0,Vehicle handshake OK,303,0.617
STN_004,2024-02-01 19:38:39.872561,SES_002508,243.08,30.17,7.333,37.15,0,Vehicle handshake OK,275,0.5602
STN_001,2024-02-22 09:16:10.355772,SES_004163,243.47,33.12,8.063,38.52,0,Session started,310,0.6943
STN_008,2024-02-12 10:03:05.631361,SES_003417,241.95,32.08,7.763,33.6,0,Vehicle handshake OK,295,0.6361
STN_008,2024-02-04 11:16:43.271441,SES_002781,242.91,36.69,8.913,30.73,0,Charging in progress,286,0.7081
STN_009,2024-01-27 19:08:23.693908,SES_002145,235.71,30.37,7.159,31.55,0,Session started,335,0.6662
STN_001,2024-01-19 08:14:31.510656,SES_001448,240.55,33.11,7.965,41.43,0,Power delivery stable,301,0.666
STN_006,2024-02-24 21:23:12.125726,SES_004366,237.7,27.74,6.594,39.42,0,Session started,310,0.5678
STN_009,2024-01-19 06:18:05.361645,SES_001507,243.63,33.48,8.156,37.02,0,Charging complete,296,0.6706
STN_009,2024-02-27 16:13:30.888622,SES_004632,240.08,30.89,7.416,38.65,0,Vehicle handshake OK,333,0.686
STN_008,2024-01-26 10:28:06.675582,SES_002057,241.34,29.6,7.145,36.1,0,Power delivery stable,311,0.6172
STN_003,2024-01-16 11:10:50.384349,SES_001221,244.85,33.8,8.277,36.45,0,Pilot signal OK,258,0.5932
STN_009,2024-02-03 15:45:53.432548,SES_002710,239.22,35.46,8.482,35.28,0,Pilot signal OK,295,0.6951
STN_003,2024-01-24 13:02:53.007880,SES_001862,241.97,32.27,7.809,39.53,0,Charging in progress,326,0.7071
STN_004,2024-02-01 07:30:15.396839,SES_002509,241.82,31.22,7.55,35.38,0,Pilot signal OK,313,0.6564
STN_001,2024-02-18 16:17:53.756623,SES_003843,240.47,28.62,6.883,45.97,0,Charging in progress,273,0.522
STN_010,2024-02-07 08:04:28.288528,SES_003037,242.99,30.02,7.294,41.48,0,Session started,326,0.6605
STN_010,2024-01-28 11:46:16.642490,SES_002234,236.48,32.47,7.678,37.66,0,Charging in progress,282,0.6014
STN_006,2024-01-14 09:38:11.201249,SES_001085,240.93,30.82,7.426,38.37,0,Session started,322,0.6642
STN_007,2024-02-28 06:52:55.086135,SES_004693,236.11,29.71,7.015,40.38,0,Charging in progress,253,0.493
STN_001,2024-01-21 13:08:38.973926,SES_001602,240.06,31.26,7.505,41.12,0,Charging in progress,272,0.567
STN_008,2024-02-12 07:44:22.772183,SES_003423,239.85,31.8,7.626,30.73,0,Power delivery stable,286,0.6058
STN_006,2024-02-12 11:49:55.499946,SES_003402,234.71,30.88,7.248,37.34,0,Power delivery stable,306,0.6161
STN_005,2024-01-18 07:15:38.830613,SES_001395,242.76,26.06,6.327,34.24,0,Session started,306,0.5378
STN_009,2024-01-28 11:45:52.457327,SES_002230,240.25,34.12,8.198,36.06,0,Charging complete,288,0.6558
STN_009,2024-01-20 10:02:58.320335,SES_001588,240.47,30.17,7.254,35.26,0,Session started,261,0.5259
STN_005,2024-02-26 12:24:39.081857,SES_004519,240.76,30.69,7.388,33.07,0,Power delivery stable,280,0.5746
STN_010,2024-02-23 16:22:33.579603,SES_004315,238.75,30.43,7.266,36.81,0,Session started,272,0.549
STN_003,2024-01-15 16:47:34.354964,SES_001142,241.48,31.51,7.609,37.13,0,Pilot signal OK,330,0.6975
STN_009,2024-02-09 21:53:11.096970,SES_003190,239.54,34.49,8.262,33.22,0,Pilot signal OK,319,0.7321
STN_010,2024-02-24 21:52:39.965996,SES_004394,241.85,31.16,7.536,40.12,0,Charging in progress,306,0.6406
STN_008,2024-02-28 19:50:37.065178,SES_004699,237.26,31.67,7.514,33.89,0,Session started,299,0.6241
STN_007,2024-01-27 10:02:20.242850,SES_002131,238.17,28.49,6.784,49.24,0,Vehicle handshake OK,318,0.5993
STN_009,2024-02-18 21:51:22.973838,SES_003906,234.94,30.15,7.083,38.98,0,Session started,234,0.4604
STN_008,2024-02-09 18:09:15.664255,SES_003179,241.63,32.68,7.897,37.1,0,Pilot signal OK,263,0.5769
STN_002,2024-02-03 20:17:04.566044,SES_002656,244.09,30.44,7.43,35.95,0,Session started,263,0.5428
STN_008,2024-01-17 13:29:51.250617,SES_001341,239.33,29.91,7.157,37.64,0,Charging complete,318,0.6322
STN_005,2024-02-02 16:43:42.080083,SES_002598,239.86,24.19,5.802,31.35,0,Power delivery stable,318,0.5125
STN_007,2024-01-01 21:47:11.356482,SES_000051,237.6,29.18,6.933,45.92,0,Vehicle handshake OK,335,0.6452
STN_003,2024-02-07 14:47:35.751826,SES_002984,246.21,31.35,7.72,35.27,0,Power delivery stable,268,0.5747
STN_002,2024-02-03 17:04:30.065274,SES_002652,243.99,31.78,7.755,36.47,0,Vehicle handshake OK,344,0.741
STN_010,2024-01-13 07:46:30.343863,SES_001033,242.44,28.12,6.817,35.2,0,Charging in progress,335,0.6344
STN_004,2024-01-22 07:54:17.324060,SES_001710,241.31,31.89,7.695,33.6,0,Vehicle handshake OK,305,0.6519
STN_002,2024-01-17 14:09:23.608472,SES_001295,244.83,31.78,7.782,35.56,0,Session started,283,0.6118
STN_002,2024-01-09 14:52:45.956374,SES_000654,243.94,32.95,8.038,37.51,0,Power delivery stable,317,0.7078
STN_005,2024-02-15 21:18:01.276676,SES_003634,242.42,29.7,7.2,38.06,0,Charging in progress,310,0.62
STN_005,2024-02-07 09:20:23.397357,SES_002994,238.42,28.28,6.743,37.13,0,Charging in progress,273,0.5113
STN_009,2024-01-19 11:03:08.852961,SES_001508,236.8,34.09,8.073,31.55,0,Session started,295,0.6615
STN_008,2024-01-15 14:27:38.976111,SES_001180,239.28,33.46,8.006,34.7,0,Power delivery stable,292,0.6494
STN_005,2024-01-13 09:29:53.230896,SES_000993,243.97,29.46,7.186,29.83,0,Pilot signal OK,309,0.6168
STN_002,2024-01-27 14:06:20.836119,SES_002091,245.09,30.45,7.463,38.81,0,Pilot signal OK,320,0.6634
STN_003,2024-02-08 20:08:09.375704,SES_003063,247.42,36.48,9.025,37.5,0,Session started,331,0.8298
STN_007,2024-01-13 11:04:30.154910,SES_001013,238.74,30.39,7.255,43.49,0,Session started,288,0.5804
STN_009,2024-02-07 16:26:57.727666,SES_003029,240.82,31.89,7.679,31.55,0,Charging complete,285,0.6079
STN_004,2024-02-23 07:26:00.539778,SES_004268,240.84,28.55,6.876,39.4,0,Session started,267,0.51
STN_010,2024-02-11 22:09:34.172393,SES_003360,239.93,31.25,7.498,38.59,0,Vehicle handshake OK,284,0.5915
STN_007,2024-02-06 14:27:51.492595,SES_002933,239.45,27.49,6.583,43.36,0,Charging complete,315,0.576
STN_002,2024-01-19 19:51:01.153630,SES_001455,244.63,32.66,7.989,,0,Pilot signal OK,330,0.7323
STN_007,2024-02-12 20:48:30.831305,SES_003409,239.99,27.77,6.665,48.98,0,Pilot signal OK,238,0.4406
STN_004,2024-01-03 15:16:56.118551,SES_000190,241.63,32.92,7.954,42.58,0,Pilot signal OK,257,0.5678
STN_004,2024-02-26 18:50:49.121075,SES_004510,240.58,31.69,7.623,35.35,0,Session started,335,0.7094
STN_010,2024-01-01 16:04:22.523341,SES_000079,239.48,32.48,7.778,34.12,0,Session started,299,0.646
STN_003,2024-02-10 12:23:51.358539,SES_003223,247.29,33.86,8.373,33.59,0,Session started,322,0.7489
STN_002,2024-02-11 11:14:07.445030,SES_003294,245.75,31.54,7.75,41.09,0,Charging complete,276,0.5942
STN_003,2024-02-13 11:50:52.972914,SES_003458,247.72,34.89,8.643,36.19,0,Charging in progress,265,0.6362
STN_001,2024-02-01 20:55:27.310556,SES_002481,242.76,32.14,7.803,38.35,0,Charging complete,279,0.6047
STN_003,2024-01-02 07:49:50.972946,SES_000103,245.41,35.68,8.757,42.71,0,Charging complete,260,0.6324
STN_008,2024-01-03 22:02:01.121687,SES_000219,244.32,32.2,7.868,33.34,0,Vehicle handshake OK,384,0.8393
STN_009,2024-02-28 15:46:42.435855,SES_004708,238.94,31.22,7.46,31.55,0,Power delivery stable,306,0.6341
STN_007,2024-02-17 20:34:06.481953,SES_003810,237.08,29.37,6.964,43.4,0,Pilot signal OK,275,0.532
STN_009,2024-01-29 16:34:12.591035,SES_002312,238.7,31.38,7.491,34.65,0,Session started,342,0.7116
STN_001,2024-01-12 19:24:15.357894,SES_000884,243.77,27.72,6.757,40.87,0,Charging complete,278,0.5218
STN_004,2024-01-13 17:12:21.072604,SES_000985,242.97,30.06,7.303,35.29,0,Pilot signal OK,271,0.5498
STN_008,2024-01-07 14:05:57.990251,SES_000542,238.64,30.98,7.392,39.34,0,Vehicle handshake OK,344,0.7063
STN_001,2024-01-15 10:40:29.749944,SES_001124,244.72,32.59,7.975,38.74,0,Pilot signal OK,272,0.6026
STN_008,2024-02-10 12:10:19.997071,SES_003261,241.68,32.11,7.759,33.64,0,Pilot signal OK,266,0.5733
STN_007,2024-02-22 19:51:28.272702,SES_004215,238.01,28.98,6.897,,0,Vehicle handshake OK,267,0.5115
STN_001,2024-01-29 18:57:20.730204,SES_002246,,32.63,7.801,38.77,0,Session started,223,0.4832
STN_007,2024-02-27 14:47:56.759632,SES_004613,238.96,26.29,6.283,47.27,0,Vehicle handshake OK,297,0.5183
STN_007,2024-02-01 21:13:15.044581,SES_002530,239.97,,6.767,46.37,0,Power delivery stable,321,0.6034
STN_007,2024-02-17 16:09:38.437301,SES_003813,239.47,28.45,6.813,46.1,0,Charging complete,297,0.5621
STN_002,2024-02-07 20:33:49.861937,SES_002976,246.52,29.51,7.275,41.46,0,Power delivery stable,295,0.5961
STN_003,2024-01-19 11:40:40.383103,SES_001460,243.94,33.22,8.102,38.84,0,Session started,296,0.6662
STN_010,2024-01-20 15:12:54.472584,SES_001599,239.37,32.61,7.806,39.23,0,Charging complete,315,0.683
STN_002,2024-01-16 12:12:22.854252,SES_001211,,30.34,7.33,41.24,0,Power delivery stable,337,0.6862
STN_002,2024-01-30 21:17:31.047832,SES_002331,245.82,31.86,7.832,36.86,0,Pilot signal OK,279,0.607
STN_004,2024-02-02 09:39:03.992071,SES_002587,238.8,30.76,7.346,,0,Power delivery stable,290,0.5918
STN_004,2024-02-19 09:55:58.116403,SES_003947,242.81,29.97,7.278,33.6,0,Session started,286,0.5782
STN_009,2024-01-06 18:01:30.558819,SES_000472,240.81,31.57,7.603,35.71,0,Charging complete,297,0.6272
STN_006,2024-02-18 17:28:08.238386,SES_003882,239.67,29.03,6.958,38.97,0,Charging complete,264,0.5103
STN_004,2024-01-29 15:58:48.161537,SES_002265,240.4,32.76,7.876,40.08,0,Vehicle handshake OK,316,0.6913
STN_003,2024-02-14 16:27:13.210514,SES_003542,242.42,33.95,8.231,41.71,0,Charging in progress,270,0.6173
STN_007,2024-01-01 20:55:05.442402,SES_000049,241.91,29.77,7.201,40.95,0,Charging in progress,290,0.5801
STN_005,2024-01-20 06:28:06.141270,SES_001553,246.15,29.33,7.22,31.87,0,Pilot signal OK,329,0.6598
STN_006,2024-01-06 12:59:57.994567,SES_000443,240.89,29.79,7.175,40.55,0,Charging complete,295,0.588
STN_003,2024-01-08 12:55:26.743367,SES_000580,242.97,33.3,8.092,39.42,0,Vehicle handshake OK,299,0.6721
STN_002,2024-01-19 11:36:59.260672,SES_001450,246.19,32.42,7.982,40.66,0,Pilot signal OK,277,0.6142
STN_002,2024-02-18 19:48:03.085317,SES_003855,243.13,31.51,7.661,38.13,0,Charging complete,270,0.5746
STN_006,2024-01-06 13:04:57.994567,SES_000443,237.38,32.11,7.622,45.2,0,Pilot signal OK,303,0.6415
STN_005,2024-01-12 09:45:26.451939,SES_000920,241.54,28.27,6.828,37.42,0,Charging in progress,310,0.588
STN_009,2024-01-31 08:03:27.779528,SES_002465,237.22,32.47,7.702,33.53,0,Charging complete,281,0.6012
STN_008,2024-02-13 17:47:07.733238,SES_003498,238.54,31.68,7.557,34.97,0,Charging complete,328,0.6885
STN_004,2024-02-06 20:48:05.532432,SES_002907,240.78,29.89,7.196,34.44,0,Power delivery stable,336,0.6716
STN_004,2024-01-08 20:03:18.767987,SES_000588,,32.21,7.845,38.05,0,Power delivery stable,319,0.6952
STN_009,2024-01-21 20:46:54.899745,SES_001672,239.59,,7.228,33.04,0,Charging complete,334,0.6706
STN_010,2024-01-04 21:17:48.545866,SES_000313,237.61,28.9,6.866,39.06,0,Power delivery stable,295,0.5626
STN_004,2024-02-18 10:05:14.759539,SES_003870,240.38,31.71,7.622,34.71,0,Charging in progress,288,0.6098
STN_003,2024-01-06 12:26:03.867429,SES_000424,240.43,33.87,8.144,33.59,0,Pilot signal OK,304,0.6877
STN_010,2024-01-16 11:34:38.122499,SES_001274,241.53,30.45,7.355,34.12,0,Vehicle handshake OK,257,0.5251
STN_009,2024-01-29 16:24:33.711526,SES_002308,239.19,31.37,7.503,35.8,0,Session started,274,0.5711
STN_003,2024-01-20 11:26:17.227694,SES_001540,243.31,34.18,8.316,33.59,0,Vehicle handshake OK,335,0.7739
STN_005,2024-01-23 08:15:02.720048,SES_001798,240.8,29.08,7.003,29.83,0,Charging in progress,317,0.6167
STN_003,2024-02-13 07:44:08.416523,SES_003462,243.49,32.92,,39.56,0,Charging complete,303,0.6747
STN_010,2024-02-08 20:19:05.982024,SES_003116,241.74,32.64,7.889,36.94,0,Charging in progress,311,0.6815
STN_004,2024-01-17 21:41:48.606511,SES_001306,240.08,30.0,7.201,35.52,0,Charging complete,340,0.6801
STN_004,2024-02-09 17:50:35.362572,SES_003151,243.75,29.9,7.288,41.96,0,Power delivery stable,273,0.5527
STN_009,2024-02-10 06:59:12.949973,SES_003269,238.21,33.27,7.925,38.81,0,Power delivery stable,309,0.6802
STN_007,2024-02-09 13:50:35.394601,SES_003174,237.86,31.42,7.475,46.38,0,Charging complete,279,0.5793
STN_005,2024-01-06 20:20:10.783495,SES_000433,242.08,29.04,7.03,36.43,0,Power delivery stable,333,0.6503
STN_002,2024-02-21 17:13:20.149691,SES_004093,244.44,35.06,8.569,37.22,0,Pilot signal OK,241,0.5736
STN_010,2024-01-10 13:13:56.251743,SES_000800,238.08,31.44,7.484,38.56,0,Vehicle handshake OK,337,0.7006
STN_004,2024-01-10 13:48:37.164069,SES_000749,242.83,31.04,7.538,33.6,0,Charging complete,333,0.6973
STN_009,2024-02-05 13:10:49.157187,SES_002867,237.29,31.04,7.365,31.55,0,Charging in progress,332,0.6792
STN_008,2024-01-01 19:10:59.855594,SES_000063,241.7,36.02,8.706,39.1,0,Power delivery stable,309,0.7473
STN_008,2024-01-01 21:33:21.002174,SES_000060,239.53,0.45,0.0,33.64,0,Charging in progress,269,0.0
STN_001,2024-01-30 14:55:35.846170,SES_002323,241.89,33.55,8.114,38.45,0,Vehicle handshake OK,323,0.728
STN_010,2024-02-12 15:31:18.871130,SES_003438,241.65,29.13,7.04,42.49,0,Charging complete,328,0.6414
STN_008,2024-02-25 11:05:09.942157,SES_004462,238.42,30.41,7.251,30.73,0,Vehicle handshake OK,318,0.6405
STN_002,2024-01-19 19:31:01.153630,SES_001455,241.4,33.61,8.113,34.3,0,Power delivery stable,328,0.7392
STN_006,2024-01-22 19:13:10.828103,SES_001721,240.21,27.88,6.697,40.14,0,Charging complete,309,0.5748
STN_003,2024-02-02 07:47:30.802844,SES_002580,244.97,33.71,8.258,37.49,0,Vehicle handshake OK,251,0.5758
STN_008,2024-02-05 06:51:59.098111,SES_002864,241.26,32.09,7.743,37.53,0,Session started,298,0.6409
STN_006,2024-01-12 21:05:54.789898,SES_000923,238.35,29.6,7.055,44.21,0,Session started,302,0.5918
STN_004,2024-02-22 10:46:05.518933,SES_004190,243.17,30.81,7.493,36.39,0,Charging in progress,265,0.5516
STN_003,2024-01-02 14:46:28.943788,SES_000101,245.65,35.72,8.774,33.59,0,Pilot signal OK,323,0.7872
STN_004,2024-01-05 10:56:01.997802,SES_000348,241.2,29.61,7.141,38.55,0,Power delivery stable,277,0.5495
STN_009,2024-01-19 18:02:23.319839,SES_001510,239.65,31.89,7.642,38.13,0,Session started,306,0.6496
STN_004,2024-02-24 16:26:00.687965,SES_004348,242.13,31.75,7.687,41.82,0,Session started,294,0.6278
STN_007,2024-01-16 20:39:20.762418,SES_001251,237.02,30.42,7.211,45.76,0,Charging complete,264,0.5288
STN_010,2024-02-07 13:10:12.389514,SES_003036,241.42,30.18,7.286,37.67,0,Power delivery stable,274,0.5545
STN_007,2024-01-28 21:44:04.889879,SES_002212,240.12,32.41,7.783,45.79,0,Power delivery stable,281,0.6075
STN_007,2024-01-30 18:52:52.029038,SES_002373,,29.69,,46.24,0,Vehicle handshake OK,353,0.6856
STN_003,2024-02-12 11:27:36.892323,SES_003384,246.1,32.57,8.015,34.67,0,Pilot signal OK,292,0.6501
STN_002,2024-01-13 09:40:11.159012,SES_000969,248.7,32.53,8.09,35.73,0,Pilot signal OK,320,0.7191
STN_007,2024-01-22 15:59:43.163928,SES_001731,237.91,29.86,7.103,47.32,0,Charging in progress,324,
STN_006,2024-02-03 12:57:35.523626,SES_002683,238.95,28.68,6.853,38.55,0,Session started,268,0.5102
STN_001,2024-01-10 11:23:05.222036,SES_000726,239.28,32.1,7.68,39.32,0,Charging complete,278,0.5931
STN_009,2024-01-15 14:50:46.210198,SES_001191,238.49,35.31,8.421,38.62,0,Charging complete,310,0.7251
STN_007,2024-01-13 20:27:06.316865,SES_001011,233.39,29.31,6.841,46.02,0,Vehicle handshake OK,297,0.5644
STN_001,2024-01-29 21:25:44.289143,SES_002244,239.24,31.28,7.483,43.84,0,Pilot signal OK,325,0.6755
STN_005,2024-02-14 19:57:58.361312,SES_003558,239.93,0.06,0.0,32.88,0,Charging in progress,288,0.0
STN_004,2024-01-28 09:32:42.224321,SES_002190,239.5,0.0,0.0,39.32,401,Communication timeout,292,0.0
STN_002,2024-02-29 10:50:41.679227,SES_004734,246.74,30.58,7.544,34.3,0,Vehicle handshake OK,324,0.679
STN_004,2024-01-19 13:49:56.239073,SES_001468,242.2,30.83,7.466,39.34,0,Power delivery stable,282,0.5848
STN_001,2024-02-26 12:01:17.922156,SES_004484,243.83,33.77,8.235,40.81,0,Pilot signal OK,318,0.7274
STN_007,2024-02-28 08:25:36.805398,SES_004695,237.8,29.66,7.054,43.31,0,Power delivery stable,334,0.6545
STN_006,2024-02-23 13:11:47.150791,SES_004284,240.36,33.12,7.962,41.99,0,Pilot signal OK,279,0.6171
STN_007,2024-01-13 17:35:08.869977,SES_001010,236.5,0.45,0.0,42.81,0,Charging in progress,303,0.0
STN_004,2024-02-10 08:50:29.796340,SES_003232,237.58,28.66,6.809,42.73,0,Session started,293,0.5542
STN_005,2024-02-22 10:40:50.144867,SES_004194,239.49,26.43,6.33,39.04,0,Power delivery stable,325,0.5715
STN_002,2024-02-14 18:15:00.656277,SES_003532,245.43,33.92,8.326,40.16,0,Pilot signal OK,335,0.7748
STN_006,2024-02-12 16:49:12.511629,SES_003408,239.71,30.8,7.384,35.94,0,Vehicle handshake OK,310,0.6358
STN_006,2024-02-21 07:36:25.266060,SES_004128,238.74,31.04,7.409,37.29,0,Pilot signal OK,275,0.566
STN_005,2024-02-13 09:35:08.692612,SES_003477,239.61,29.2,6.997,36.53,0,Vehicle handshake OK,350,0.6803
STN_007,2024-01-20 12:14:55.033319,SES_001575,,29.19,6.838,44.82,0,Session started,280,0.5318
STN_003,2024-01-12 12:10:06.598963,SES_000898,241.71,32.35,7.819,37.24,0,Vehicle handshake OK,341,0.7406
STN_010,2024-02-14 18:40:25.593082,SES_003595,242.89,29.66,7.205,35.62,0,Vehicle handshake OK,279,0.5584
STN_010,2024-01-09 17:48:31.035642,SES_000720,238.77,31.0,7.401,42.77,0,Charging in progress,242,0.4975
STN_006,2024-01-06 12:39:57.994567,SES_000443,243.2,,7.512,35.94,0,Power delivery stable,324,0.6761
STN_006,2024-01-13 15:57:35.600434,SES_001003,238.64,30.31,7.234,43.74,0,Vehicle handshake OK,320,0.643
STN_002,2024-02-20 17:28:38.875551,SES_004010,246.64,32.22,7.947,37.06,0,Charging complete,290,0.6402
STN_003,2024-01-31 22:04:15.906077,SES_002423,243.83,30.5,7.438,35.06,0,Session started,305,0.6302
STN_005,2024-02-20 13:08:30.987783,SES_004038,243.99,28.67,6.996,29.83,0,Power delivery stable,304,0.5908
STN_005,2024-02-10 07:04:03.036508,SES_003240,238.61,29.01,6.922,34.16,0,Charging in progress,318,0.6114
STN_008,2024-02-04 11:41:43.271441,SES_002781,240.03,28.91,6.939,40.64,0,Vehicle handshake OK,292,0.5628
STN_005,2024-01-14 20:06:59.711651,SES_001079,241.4,27.58,6.657,38.89,0,Charging complete,277,0.5122
STN_001,2024-02-09 11:59:20.332771,SES_003122,238.7,30.94,7.385,41.47,0,Charging complete,263,0.5395
STN_003,2024-01-01 13:19:23.589863,SES_000019,244.94,34.66,8.49,38.59,0,Charging complete,316,0.7452
STN_008,2024-02-27 08:36:42.845904,SES_004618,240.04,36.55,8.774,30.73,0,Charging in progress,321,0.7823
STN_010,2024-01-01 16:24:22.523341,SES_000079,241.66,29.92,7.232,37.2,0,Pilot signal OK,295,0.5926
STN_001,2024-02-06 11:44:51.823546,SES_002886,241.55,31.18,7.53,43.02,0,Charging complete,281,0.5878
STN_004,2024-01-29 10:45:27.476106,SES_002272,243.36,30.91,7.522,38.02,0,Session started,351,0.7334
STN_005,2024-02-28 21:59:36.269028,SES_004679,243.88,28.5,6.95,34.02,0,Power delivery stable,283,0.5463
STN_003,2024-02-13 11:40:52.972914,SES_003458,248.17,32.43,8.048,33.59,0,Session started,310,0.693
STN_003,2024-01-13 20:35:55.312989,SES_000978,244.2,31.35,7.657,41.27,0,Vehicle handshake OK,320,0.6806
